route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
6-VIC,4457,11321558:10008523:10049594,Royal Oak Exch via Royal Oak Ctr,18715,10049594,0
15-VIC,4460,11329273:10008525:10051012,Esquimalt - Fort/Yates Express,23403,10051012,1
39-VIC,4439,11028578:10008528:10050163,to Royal Oak Exch only,18868,10050163,1
39-VIC,4444,11028578:10008528:10050844,to Royal Oak Exch only,18868,10050844,1
88-VIC,4461,11262093:10008531:10050522,Airport,18544,10050522,1
61-VIC,4457,11321038:10008533:10049240,Langford Exch,19003,10049240,0
61-VIC,4459,11323806:10008534:10052922,Langford Exch,19003,10052922,0
21-VIC,3240,11314794:10008537:11183950,Downtown - to 7 UVic,23385,11183950,1
26-VIC,4459,11324721:10008544:10049297,UVic via Tillicum/McKenzie,31720,10049297,0
31-VIC,4444,11032515:10008545:10050526,Downtown,18859,10050526,1
31-VIC,4439,11032515:10008545:10052307,Downtown,18859,10052307,1
75-VIC,4461,11261610:10008546:10052249,Downtown - Keating Industrial,18820,10052249,1
12-VIC,4450,11087098:10008547:10049945,UVic via Kenmore,18536,10049945,0
12-VIC,4455,11087098:10008547:10051981,UVic via Kenmore,18536,10051981,0
2-VIC,4455,11084940:10008548:10048909,South Oak Bay,23427,10048909,0
2-VIC,4450,11084940:10008548:10049982,South Oak Bay,23427,10049982,0
95-VIC,3240,11313325:10008552:10052152,Blink - to Langford,18836,10052152,1
15-VIC,4455,11088081:10008560:10050352,Esquimalt - Fort/Yates Express,23403,10050352,1
15-VIC,4450,11088081:10008560:10050762,Esquimalt - Fort/Yates Express,23403,10050762,1
4-VIC,3240,11314071:10008562:11183824,UVic via Hillside,18645,11183824,0
4-VIC,4462,11332937:10008564:11183844,Downtown via Hillside,26927,11183844,1
95-VIC,3240,11313415:10008565:10049774,Blink - to Downtown,18717,10049774,0
14-VIC,4459,11324514:10008566:10049193,Vic General via Craigflower,40195,10049193,1
61-VIC,4461,11260761:10008568:11183997,Langford Exch,19003,11183997,0
14-VIC,4430,11318073:10008571:10051372,UVic via Richmond,26515,10051372,0
47-VIC,4444,11032319:10008573:11184190,Downtown,39910,11184190,0
47-VIC,4439,11032319:10008573:11184616,Downtown,39910,11184616,0
95-VIC,4460,11328453:10008578:10052340,Blink - to Langford,18836,10052340,1
27-VIC,4430,11317226:10008584:10051312,Gordon Head via Shelbourne,26178,10051312,0
26-VIC,4461,11261911:10008588:10051174,UVic via Tillicum/McKenzie,31720,10051174,0
3-VIC,4461,11262466:10008589:10052453,James Bay via Linden,21650,10052453,0
27-VIC,4445,11035665:10008593:11184380,Downtown,36309,11184380,1
59-VIC,4446,11041279:10008594:10051332,Royal Bay Exch via Triangle Mtn,18872,10051332,1
27-VIC,4462,11332450:10008596:10050810,Downtown,36309,10050810,1
59-VIC,3240,11314996:10008597:10050900,Royal Bay Exch via Triangle Mtn,18872,10050900,1
95-VIC,4450,11088320:10008598:10048899,Blink - to Downtown,18717,10048899,0
95-VIC,4455,11088320:10008598:10051313,Blink - to Downtown,18717,10051313,0
26-VIC,4445,11036773:10008599:11183904,Dockyard via McKenzie/Tillicum,40061,11183904,1
6A-VIC,4461,11261218:10008606:10052079,Downtown via Emily Carr,21741,10052079,1
35-VIC,4439,11067508:10008609:10051838,Ridge,39896,10051838,0
35-VIC,4444,11067508:10008609:10052636,Ridge,39896,10052636,0
27-VIC,4439,11028325:10008610:10049363,Downtown,36309,10049363,1
27-VIC,4444,11028325:10008610:10052495,Downtown,36309,10052495,1
4-VIC,4457,11321766:10008612:10048864,UVic via Hillside,18645,10048864,0
28-VIC,4446,11039130:10008619:10051951,Majestic via Shelbourne,18982,10051951,0
70-VIC,4444,11001158:10008622:10050632,Downtown via Hwy 17,36539,10050632,1
70-VIC,4439,11001158:10008622:10051118,Downtown via Hwy 17,36539,10051118,1
52-VIC,4445,11037260:10008626:10051417,Colwood Exch via Royal Bay,26436,10051417,0
95-VIC,4455,11088345:10008629:11025988,Blink - to Langford,18836,11025988,1
95-VIC,4450,11088345:10008629:11026037,Blink - to Langford,18836,11026037,1
72-VIC,4461,11260532:10008630:10796160,Swartz Bay Ferry via Saanichton,18512,10796160,0
2-VIC,4445,11035974:10008633:10052026,James Bay - Fisherman's Wharf,36544,10052026,1
4-VIC,4461,11261437:10008636:11184582,Downtown via Hillside,26927,11184582,1
22-VIC,4450,11086932:10008639:11025986,to Downtown only via Hastings,19316,11025986,1
22-VIC,4455,11086932:10008639:11026133,to Downtown only via Hastings,19316,11026133,1
52-VIC,4430,11318335:10008640:10051155,Colwood Exch via Royal Bay,26436,10051155,0
5-VIC,4445,11035891:10008646:10052026,Willows,23383,10052026,0
35-VIC,4444,11067506:10008647:10050508,Ridge,18492,10050508,0
35-VIC,4439,11067506:10008647:10052030,Ridge,18492,10052030,0
30-VIC,4460,11329062:10008650:10051100,Downtown,18838,10051100,1
14-VIC,3240,11314198:10008651:10052567,Vic General via Craigflower,40195,10052567,1
6A-VIC,4462,11332619:10008657:10051087,Royal Oak Exch via Emily Carr,21583,10051087,0
22-VIC,4461,11262443:10008662:10049159,to Downtown only via Hastings,19316,10049159,1
28-VIC,4445,11035690:10008664:10050592,Majestic via Shelbourne,26525,10050592,0
6-VIC,4430,11319580:10008665:10050462,Royal Oak Exch via Royal Oak Ctr,18715,10050462,0
10-VIC,3240,11314622:10008666:10050569,James Bay via Vic West,18701,10050569,1
30-VIC,4446,11039430:10008667:10048927,Downtown,18838,10048927,1
6-VIC,4455,11085293:10008670:10049384,Royal Oak Exch via Royal Oak Ctr,18715,10049384,0
6-VIC,4450,11085293:10008670:10050458,Royal Oak Exch via Royal Oak Ctr,18715,10050458,0
15-VIC,4460,11329254:10008673:10051595,Esquimalt - Fort/Yates Express,23403,10051595,1
61-VIC,4444,11001262:10008677:10049451,Sooke,39808,10049451,1
61-VIC,4439,11001262:10008677:10050283,Sooke,39808,10050283,1
35-VIC,4439,11067514:10008678:10049596,Ridge,18492,10049596,0
35-VIC,4444,11067514:10008678:10051334,Ridge,18492,10051334,0
8-VIC,4446,11038984:10008680:11183921,Tillicum Ctr via Finlayson,26916,11183921,1
21-VIC,4460,11329948:10008683:11184658,Downtown - to 7 UVic,23385,11184658,1
27-VIC,4444,11028196:10008685:10050076,Downtown,36309,10050076,1
27-VIC,4439,11028196:10008685:10051817,Downtown,36309,10051817,1
61-VIC,3240,11313445:10008690:11183912,Sooke,39808,11183912,1
59-VIC,4457,11322995:10008693:10050211,Langford Exch via Triangle Mtn,19545,10050211,0
17-VIC,4430,11319766:10008694:11184346,UVic via Cedar Hill School,40181,11184346,0
70-VIC,4462,11331849:10008695:10796251,Swartz Bay Ferry via Hwy 17,40393,10796251,0
26-VIC,3240,11314385:10008697:11184160,Dockyard via McKenzie/Tillicum,40061,11184160,1
70-VIC,4455,11320835:10008698:10052283,Swartz Bay Ferry via Hwy 17,40393,10052283,0
10-VIC,4439,11027748:10008700:10050397,James Bay via Vic West,18701,10050397,1
10-VIC,4444,11027748:10008700:10051536,James Bay via Vic West,18701,10051536,1
21-VIC,4430,11317424:10008705:11184226,Downtown - to 7 UVic,23385,11184226,1
75-VIC,4450,11084880:10008708:10048882,Saanichton Exch via Keating Industrial,18912,10048882,0
75-VIC,4455,11084880:10008708:10049395,Saanichton Exch via Keating Industrial,18912,10049395,0
3-VIC,4461,11262497:10008710:10049067,James Bay via Quimper Loop,21590,10049067,0
27-VIC,4457,11321102:10008711:11184685,Downtown,36309,11184685,1
30-VIC,4455,11084830:10008712:10049963,Downtown,18838,10049963,1
30-VIC,4450,11084830:10008712:10051290,Downtown,18838,10051290,1
14-VIC,4430,11318056:10008715:11025899,Vic General via Craigflower,40195,11025899,1
57-VIC,4459,11325383:10008718:10050212,Thetis Heights via McCallum,22957,10050212,0
14-VIC,4462,11332974:10008719:10051639,UVic via Richmond,26515,10051639,0
95-VIC,4439,11001926:10008720:10049909,Blink - to Langford,18836,10049909,1
95-VIC,4444,11001926:10008720:10052832,Blink - to Langford,18836,10052832,1
61-VIC,4439,11001246:10008729:10052012,Downtown via Colwood,40314,10052012,0
61-VIC,4444,11001246:10008729:10052911,Downtown via Colwood,40314,10052911,0
2-VIC,4462,11332530:10008730:10052741,James Bay - Fisherman's Wharf,36544,10052741,1
15-VIC,4460,11329268:10008734:10051012,UVic - Fort/Foul Bay Express,19054,10051012,0
2-VIC,4462,11332516:10008735:10052741,James Bay - Fisherman's Wharf,36544,10052741,1
95-VIC,4459,11323743:10008736:10050455,Blink - to Downtown,18717,10050455,0
14-VIC,4445,11036724:10008737:10048854,Vic General via Craigflower,40195,10048854,1
30-VIC,3240,11313943:10008739:10051714,Downtown,18838,10051714,1
4-VIC,4462,11332906:10008744:10052891,UVic via Hillside,18645,10052891,0
32-VIC,4445,11037322:10008746:11184250,Cordova Bay,18608,11184250,0
59-VIC,4460,11329987:10008747:10049144,Langford Exch via Triangle Mtn,19545,10049144,0
75-VIC,4459,11324335:10008750:10052466,Saanichton Exch via Keating Industrial,18912,10052466,0
27-VIC,4460,11328612:10008757:10052209,Downtown,36309,10052209,1
15-VIC,4444,11001644:10008761:11025965,UVic - Fort/Foul Bay Express,19054,11025965,0
15-VIC,4439,11001644:10008761:11026325,UVic - Fort/Foul Bay Express,19054,11026325,0
4-VIC,4457,11321733:10008767:10052215,Downtown via Hillside,26927,10052215,1
28-VIC,4444,11028200:10008768:10051319,Majestic via Shelbourne,26525,10051319,0
28-VIC,4439,11028200:10008768:10051982,Majestic via Shelbourne,26525,10051982,0
4-VIC,4460,11329149:10008769:10049063,UVic via Hillside,18645,10049063,0
26-VIC,4457,11322226:10008772:11184227,Dockyard via McKenzie/Tillicum,40061,11184227,1
95-VIC,4455,11088356:10008773:10050987,Blink - to Langford,18836,10050987,1
95-VIC,4450,11088356:10008773:10052860,Blink - to Langford,18836,10052860,1
21-VIC,3240,11314657:10008776:11184626,Interurban to Viaduct Loop,23520,11184626,0
8-VIC,4460,11328535:10008778:11184002,Tillicum Ctr via Finlayson,26916,11184002,1
60-VIC,3240,11315045:10008779:10051837,Royal Bay Exch via Lagoon,18644,10051837,1
15-VIC,4460,11329357:10008783:10049298,UVic - Fort/Foul Bay Express,19054,10049298,0
39-VIC,4450,11086680:10008784:10049387,Westhills Exch via Royal Oak,28939,10049387,1
39-VIC,4455,11086680:10008784:10049587,Westhills Exch via Royal Oak,28939,10049587,1
57-VIC,4462,11333849:10008785:10048861,Langford Exch via McCallum,40271,10048861,1
21-VIC,4462,11333657:10008786:11184457,Downtown - to 7 UVic,23385,11184457,1
88-VIC,4444,11027603:10008787:10051377,Airport,18544,10051377,1
88-VIC,4439,11027603:10008787:10051866,Airport,18544,10051866,1
72-VIC,4444,11001198:10008788:10050632,Swartz Bay Ferry via Saanichton,18512,10050632,0
72-VIC,4439,11001198:10008788:10051118,Swartz Bay Ferry via Saanichton,18512,10051118,0
21-VIC,4450,11086553:10008789:11183864,Downtown - to 7 UVic,23429,11183864,1
21-VIC,4455,11086553:10008789:11184669,Downtown - to 7 UVic,23429,11184669,1
27-VIC,4457,11321200:10008793:10051709,Gordon Head via Shelbourne,26178,10051709,0
95-VIC,4457,11320893:10008794:10051776,Blink - to Langford,18836,10051776,1
15-VIC,3240,11314280:10008795:10052564,UVic - Fort/Foul Bay Express,19054,10052564,0
14-VIC,4445,11036529:10008798:11184370,Vic General via Craigflower,40195,11184370,1
6-VIC,4439,11064794:10008799:10051840,Downtown,18962,10051840,1
6-VIC,4444,11064794:10008799:10052651,Downtown,18962,10052651,1
72-VIC,4430,11316078:10008800:10049937,Downtown via Saanichton,18716,10049937,1
28-VIC,4446,11039142:10008802:10051528,Majestic via Shelbourne,26525,10051528,0
52-VIC,4455,11085592:10008804:10049182,Bear Mountain via Millstream,40065,10049182,1
52-VIC,4450,11085592:10008804:10049357,Bear Mountain via Millstream,40065,10049357,1
22-VIC,3240,11314675:10008807:10049542,Hillside Ctr via Hastings,19096,10049542,1
4-VIC,4446,11039628:10008808:10049271,Downtown via Hillside,26927,10049271,1
14-VIC,4462,11333109:10008809:10052889,Vic General via Craigflower,40195,10052889,1
85-VIC,4455,11085554:10008813:10049035,North Saanich,19285,10049035,0
85-VIC,4450,11085554:10008813:10052267,North Saanich,19285,10052267,0
27X-VIC,4444,11028343:10008818:10052362,Downtown - Shelbourne Express,21627,10052362,0
27X-VIC,4439,11028343:10008818:10052595,Downtown - Shelbourne Express,21627,10052595,0
75-VIC,4445,11036398:10008821:10050639,Downtown - Keating Industrial,18820,10050639,1
88-VIC,3240,11314524:10008822:10050599,Airport,18544,10050599,1
28-VIC,4446,11039119:10008823:10051951,Downtown,36290,10051951,1
27-VIC,4462,11332392:10008826:10052276,Downtown,36309,10052276,1
6A-VIC,4455,11085351:10008830:10049428,Downtown via Emily Carr,21741,10049428,1
6A-VIC,4450,11085351:10008830:10052226,Downtown via Emily Carr,21741,10052226,1
15-VIC,3240,11314189:10008831:11183903,UVic - Fort/Foul Bay Express,19054,11183903,0
57-VIC,3240,11314952:10008832:10050390,Langford Exch via McCallum,40271,10050390,1
6-VIC,4457,11321522:10008834:10051320,Downtown,18962,10051320,1
2-VIC,4430,11319350:10008839:10052794,South Oak Bay,23427,10052794,0
28-VIC,4450,11086287:10008842:10049792,Majestic via Shelbourne,26525,10049792,0
28-VIC,4455,11086287:10008842:10050909,Majestic via Shelbourne,26525,10050909,0
4-VIC,4445,11036328:10008848:11184234,Downtown via Hillside,26927,11184234,1
6A-VIC,4457,11321529:10008849:10052897,Royal Oak Exch via Emily Carr,21583,10052897,0
14-VIC,4459,11324527:10008850:10050780,UVic via Richmond,26515,10050780,0
12-VIC,4430,11317539:10008851:10051637,University Hgts via Kenmore,18817,10051637,1
31-VIC,4457,11321841:10008853:10048993,Downtown,18859,10048993,1
75-VIC,3240,11313972:10008856:10052797,Downtown - Keating Industrial,18820,10052797,1
6A-VIC,4462,11332642:10008857:10050904,Royal Oak Exch via Emily Carr,21583,10050904,0
26-VIC,3240,11314368:10008858:10049575,Dockyard via McKenzie/Tillicum,40061,10049575,1
28-VIC,4459,11323919:10008861:10052466,Downtown,36290,10052466,1
21-VIC,4459,11325181:10008863:11184609,Interurban to Camosun only,23380,11184609,0
52-VIC,3240,11314797:10008864:10050706,Bear Mountain via Millstream,40065,10050706,1
14-VIC,4457,11321956:10008865:11183886,UVic via Richmond,26515,11183886,0
75-VIC,3240,11314042:10008866:10048851,Royal Oak Exch - to 31 Downtown,35129,10048851,1
75-VIC,4439,11032661:10008867:10048942,Saanichton Exch via Keating Industrial,18912,10048942,0
75-VIC,4444,11032661:10008867:10050123,Saanichton Exch via Keating Industrial,18912,10050123,0
30-VIC,4460,11329072:10008872:10051457,Downtown,18838,10051457,1
14-VIC,4430,11318079:10008873:10049335,UVic via Richmond,26515,10049335,0
60-VIC,4430,11318566:10008874:10052099,Langford Exch via Lagoon,19362,10052099,0
14-VIC,4462,11333051:10008876:11183902,UVic via Richmond,26515,11183902,0
75-VIC,4457,11321827:10008882:10048997,Saanichton Exch via Keating Industrial,18912,10048997,0
21-VIC,3240,11314906:10008883:11184541,Downtown - to 7 UVic,23385,11184541,1
6-VIC,4457,11321516:10008885:10052897,Royal Oak Exch via Royal Oak Ctr,18715,10052897,0
71-VIC,4444,11001214:10008886:10050918,Downtown via West Sidney,18682,10050918,1
71-VIC,4439,11001214:10008886:10051867,Downtown via West Sidney,18682,10051867,1
4-VIC,4461,11261449:10008887:11183757,UVic via Hillside,18645,11183757,0
24-VIC,4446,11039277:10008889:11184648,Cedar Hill via Cook North,19044,11184648,0
15-VIC,4457,11322121:10008890:10049818,UVic - Fort/Foul Bay Express,19054,10049818,0
52-VIC,3240,11314853:10008900:10052238,Bear Mountain via Millstream,40065,10052238,1
28-VIC,4430,11317238:10008903:10052908,Majestic via Shelbourne,26525,10052908,0
2-VIC,4450,11084970:10008905:10049792,to Downtown only,18991,10049792,0
2-VIC,4455,11084970:10008905:10050909,to Downtown only,18991,10050909,0
6-VIC,4430,11319649:10008908:10051052,Downtown,18962,10051052,1
22-VIC,4430,11317728:10008909:11026160,Vic General via Hastings,36320,11026160,0
57-VIC,4445,11038601:10008910:10051214,Langford Exch via McCallum,40271,10051214,1
95-VIC,4461,11260631:10008911:10051829,Blink - to Langford,18836,10051829,1
14-VIC,4455,11088813:10008913:10050146,Vic General via Craigflower,40195,10050146,1
14-VIC,4450,11088813:10008913:10051727,Vic General via Craigflower,40195,10051727,1
48-VIC,4455,11084565:10008914:10049068,Downtown,26096,10049068,0
48-VIC,4450,11084565:10008914:10051782,Downtown,26096,10051782,0
95-VIC,4460,11328404:10008915:10051264,Blink - to Langford,18836,10051264,1
14-VIC,4462,11333081:10008916:11183902,UVic via Richmond,26515,11183902,0
88-VIC,4446,11040123:10008917:10052519,Sidney,19277,10052519,0
39-VIC,4460,11329780:10008918:11184434,UVic via Royal Oak,19305,11184434,0
25-VIC,4457,11321474:10008920:10050617,Tillicum Ctr via Munro,26113,10050617,1
10-VIC,4459,11324949:10008922:10051121,James Bay via Vic West,18701,10051121,1
15-VIC,4430,11316626:10008923:10051647,UVic - Fort/Foul Bay Express,19054,10051647,0
22-VIC,4460,11329727:10008924:10049876,Vic General via Hastings,36320,10049876,0
95-VIC,4461,11260614:10008926:10051119,Blink - to Langford,18836,10051119,1
59-VIC,3240,11314979:10008931:10050900,Langford Exch via Triangle Mtn,19545,10050900,0
27-VIC,4457,11321235:10008934:10050043,Gordon Head via Shelbourne,26178,10050043,0
6A-VIC,4444,11064892:10008935:10050508,Royal Oak Exch via Emily Carr,21583,10050508,0
6A-VIC,4439,11064892:10008935:10052030,Royal Oak Exch via Emily Carr,21583,10052030,0
52-VIC,4459,11325122:10008938:10052796,Bear Mountain via Millstream,40065,10052796,1
14-VIC,4445,11036559:10008941:11184538,Vic General via Craigflower,40195,11184538,1
10-VIC,4450,11085735:10008942:10048944,James Bay via Vic West,18701,10048944,1
10-VIC,4455,11085735:10008942:10049486,James Bay via Vic West,18701,10049486,1
14-VIC,4439,11046006:10008943:10049747,UVic via Richmond,26515,10049747,0
14-VIC,4444,11046006:10008943:10050934,UVic via Richmond,26515,10050934,0
27-VIC,4445,11035733:10008944:10050437,Gordon Head via Shelbourne,26178,10050437,0
15-VIC,4461,11261720:10008945:10051174,UVic - Fort/Foul Bay Express,19054,10051174,0
87-VIC,4450,11085478:10008947:10049251,Dean Park via Airport to Saanichton,18975,10049251,1
87-VIC,4455,11085478:10008947:10052670,Dean Park via Airport to Saanichton,18975,10052670,1
22-VIC,4445,11037461:10008949:10049438,Hillside Ctr via Hastings,19096,10049438,1
4-VIC,4462,11332902:10008952:11183844,UVic via Hillside,18645,11183844,0
4-VIC,4445,11036228:10008953:11184228,UVic via Hillside,18645,11184228,0
61-VIC,4444,11001283:10008954:10049456,Sooke,40103,10049456,1
61-VIC,4439,11001283:10008954:10049556,Sooke,40103,10049556,1
14-VIC,4445,11036722:10008956:10052647,UVic via Richmond,26515,10052647,0
4-VIC,4430,11316191:10008958:10051772,Downtown via Hillside,26927,10051772,1
30-VIC,4455,11084868:10008959:10049470,Downtown,18838,10049470,1
30-VIC,4450,11084868:10008959:10052027,Downtown,18838,10052027,1
28-VIC,4457,11321197:10008961:10051709,Majestic via Shelbourne,26525,10051709,0
